GymnastID,HomeAway,Week,Date,MeetID,Event,Score,homeaway_factor,score_adj,Event_BB,Event_FX,Event_UB,Event_VT,high_score,low_score,average,score_1,score_2
31296,A,10,2025-03-09,2025-03-09_Denver,UB,9.95,0.0266603053435114,9.95,0,0,1,0,9.95,9.823339694656488,9.88857415485278,9.95,9.848339694656488
31296,H,4,2025-01-26,2025-01-26_California,VT,9.825,0.0063589538868983,9.8186410461131,0,0,0,1,9.75,9.7,9.725,9.75,9.7
31296,H,6,2025-02-07,2025-02-07_California,VT,9.825,0.0063589538868983,9.8186410461131,0,0,0,1,9.8186410461131,9.7,9.7562136820377,9.8186410461131,9.75
31296,A,7,2025-02-14,2025-02-14_Arizona,VT,9.75,0.0063589538868983,9.75,0,0,0,1,9.8186410461131,9.7,9.771820523056551,9.8186410461131,9.8186410461131
31296,H,8,2025-02-23,2025-02-23_California,VT,9.85,0.0063589538868983,9.8436410461131,0,0,0,1,9.8186410461131,9.7,9.76745641844524,9.75,9.8186410461131
31296,A,9,2025-02-28,2025-02-28_Arkansas,VT,9.8,0.0063589538868983,9.8,0,0,0,1,9.8436410461131,9.7,9.780153856389884,9.8436410461131,9.75
31296,A,10,2025-03-09,2025-03-09_Denver,VT,9.775,0.0063589538868983,9.775,0,0,0,1,9.8436410461131,9.7,9.782989019762757,9.8,9.8436410461131
31299,H,4,2025-01-26,2025-01-26_Ball State,FX,9.75,0.0416716594045026,9.708328340595497,0,1,0,0,9.758328340595495,9.75,9.754164170297749,9.758328340595495,9.75
31299,H,6,2025-02-09,2025-02-09_Ball State,FX,9.85,0.0416716594045026,9.808328340595496,0,1,0,0,9.758328340595495,9.708328340595497,9.738885560396996,9.708328340595497,9.758328340595495
31299,A,7,2025-02-16,2025-02-16_Denver,FX,9.725,0.0416716594045026,9.725,0,1,0,0,9.808328340595496,9.708328340595497,9.756246255446623,9.808328340595496,9.708328340595497
31299,A,8,2025-02-21,2025-02-21_Alabama,FX,9.675,0.0416716594045026,9.675,0,1,0,0,9.808328340595496,9.708328340595497,9.749997004357297,9.725,9.808328340595496
31299,H,9,2025-03-02,2025-03-02_Ball State,FX,9.875,0.0416716594045026,9.833328340595497,0,1,0,0,9.808328340595496,9.675,9.737497503631081,9.675,9.725
31299,A,10,2025-03-09,2025-03-09_Denver,FX,9.825,0.0416716594045026,9.825,0,1,0,0,9.833328340595497,9.675,9.751187623197426,9.833328340595497,9.675
31299,H,4,2025-01-26,2025-01-26_Ball State,VT,9.725,0.0063589538868983,9.7186410461131,0,0,0,1,9.7186410461131,9.475,9.59682052305655,9.7186410461131,9.475
31299,H,6,2025-02-09,2025-02-09_Ball State,VT,9.6,0.0063589538868983,9.5936410461131,0,0,0,1,9.7186410461131,9.475,9.6374273640754,9.7186410461131,9.7186410461131
31299,A,7,2025-02-16,2025-02-16_Denver,VT,9.775,0.0063589538868983,9.775,0,0,0,1,9.7186410461131,9.475,9.626480784584825,9.5936410461131,9.7186410461131
31317,A,4,2025-01-20,2025-01-20_Arkansas,UB,9.85,0.0266603053435114,9.85,0,0,1,0,9.873339694656488,9.723339694656488,9.798339694656487,9.723339694656488,9.873339694656488
31317,H,4,2025-01-26,2025-01-26_Denver,UB,9.275,0.0266603053435114,9.248339694656488,0,0,1,0,9.873339694656488,9.723339694656488,9.81555979643766,9.85,9.723339694656488
31317,A,5,2025-01-31,2025-01-31_Air Force,UB,9.825,0.0266603053435114,9.825,0,0,1,0,9.873339694656488,9.248339694656488,9.673754770992366,9.248339694656488,9.85
31317,H,6,2025-02-08,2025-02-08_Denver,UB,9.7,0.0266603053435114,9.673339694656487,0,0,1,0,9.873339694656488,9.248339694656488,9.704003816793893,9.825,9.248339694656488
31317,H,7,2025-02-16,2025-02-16_Denver,UB,9.9,0.0266603053435114,9.873339694656488,0,0,1,0,9.873339694656488,9.248339694656488,9.698893129770992,9.673339694656487,9.825
31317,A,9,2025-02-28,2025-02-28_Arkansas,UB,9.85,0.0266603053435114,9.85,0,0,1,0,9.873339694656488,9.248339694656488,9.723814067611778,9.873339694656488,9.673339694656487
31317,H,10,2025-03-09,2025-03-09_Denver,UB,9.925,0.0266603053435114,9.898339694656489,0,0,1,0,9.873339694656488,9.248339694656488,9.739587309160305,9.85,9.873339694656488
31318,A,4,2025-01-20,2025-01-20_Arkansas,BB,9.85,0.0030107663283892,9.85,1,0,0,0,9.896989233671611,9.246989233671613,9.571989233671612,9.896989233671611,9.246989233671613
31318,H,4,2025-01-26,2025-01-26_Denver,BB,9.475,0.0030107663283892,9.47198923367161,1,0,0,0,9.896989233671611,9.246989233671613,9.664659489114408,9.85,9.896989233671611
31318,A,5,2025-01-31,2025-01-31_Air Force,BB,9.85,0.0030107663283892,9.85,1,0,0,0,9.896989233671611,9.246989233671613,9.616491925253708,9.47198923367161,9.85
31318,H,6,2025-02-08,2025-02-08_Denver,BB,9.825,0.0030107663283892,9.82198923367161,1,0,0,0,9.896989233671611,9.246989233671613,9.663193540202967,9.85,9.47198923367161
31318,H,7,2025-02-16,2025-02-16_Denver,BB,9.85,0.0030107663283892,9.84698923367161,1,0,0,0,9.896989233671611,9.246989233671613,9.689659489114407,9.82198923367161,9.85
31318,A,8,2025-02-21,2025-02-21_Alabama,BB,9.95,0.0030107663283892,9.95,1,0,0,0,9.896989233671611,9.246989233671613,9.712135166908293,9.84698923367161,9.82198923367161
31318,A,9,2025-02-28,2025-02-28_Arkansas,BB,9.775,0.0030107663283892,9.775,1,0,0,0,9.95,9.246989233671613,9.741868271044757,9.95,9.84698923367161
31318,H,10,2025-03-09,2025-03-09_Denver,BB,9.75,0.0030107663283892,9.746989233671613,1,0,0,0,9.95,9.246989233671613,9.745549574262007,9.775,9.95
31318,H,7,2025-02-16,2025-02-16_Denver,FX,9.8,0.0416716594045026,9.758328340595495,0,1,0,0,9.783328340595496,9.758328340595495,9.770828340595497,9.758328340595495,9.783328340595496
31318,A,9,2025-02-28,2025-02-28_Arkansas,FX,9.75,0.0416716594045026,9.75,0,1,0,0,9.783328340595496,9.758328340595495,9.766661673928828,9.758328340595495,9.758328340595495
31318,H,10,2025-03-09,2025-03-09_Denver,FX,9.825,0.0416716594045026,9.783328340595496,0,1,0,0,9.783328340595496,9.75,9.76249625544662,9.75,9.758328340595495
31318,A,8,2025-02-21,2025-02-21_Alabama,UB,9.325,0.0266603053435114,9.325,0,0,1,0,9.848339694656488,9.773339694656489,9.810839694656488,9.773339694656489,9.848339694656488
31325,H,4,2025-01-24,2025-01-24_Florida,BB,9.95,0.0030107663283892,9.94698923367161,1,0,0,0,9.95,9.921989233671612,9.935994616835806,9.95,9.921989233671612
31325,A,5,2025-02-02,2025-02-02_Kent State,BB,9.9,0.0030107663283892,9.9,1,0,0,0,9.95,9.921989233671612,9.939659489114407,9.94698923367161,9.95
31325,H,7,2025-02-14,2025-02-14_Florida,BB,9.9,0.0030107663283892,9.896989233671611,1,0,0,0,9.95,9.9,9.929744616835805,9.9,9.94698923367161
31325,H,4,2025-01-24,2025-01-24_Florida,FX,9.925,0.0416716594045026,9.883328340595495,0,1,0,0,9.95,9.858328340595495,9.904164170297747,9.95,9.858328340595495
31325,A,5,2025-02-02,2025-02-02_Kent State,FX,9.95,0.0416716594045026,9.95,0,1,0,0,9.95,9.858328340595495,9.897218893730331,9.883328340595495,9.95
31325,H,7,2025-02-14,2025-02-14_Florida,FX,10.0,0.0416716594045026,9.958328340595497,0,1,0,0,9.95,9.858328340595495,9.910414170297747,9.95,9.883328340595495
31325,A,8,2025-02-21,2025-02-21_Alabama,FX,6.35,0.0416716594045026,6.35,0,1,0,0,9.958328340595497,9.858328340595495,9.919997004357297,9.958328340595497,9.95
31325,H,4,2025-01-24,2025-01-24_Florida,UB,9.825,0.0266603053435114,9.798339694656487,0,0,1,0,9.873339694656488,9.25,9.561669847328243,9.25,9.873339694656488
31325,A,5,2025-02-02,2025-02-02_Kent State,UB,9.875,0.0266603053435114,9.875,0,0,1,0,9.873339694656488,9.25,9.640559796437659,9.798339694656487,9.25
31325,H,4,2025-01-24,2025-01-24_Florida,VT,9.9,0.0063589538868983,9.8936410461131,0,0,0,1,9.85,9.7686410461131,9.809320523056549,9.85,9.7686410461131
31325,A,5,2025-02-02,2025-02-02_Kent State,VT,9.2,0.0063589538868983,9.2,0,0,0,1,9.8936410461131,9.7686410461131,9.8374273640754,9.8936410461131,9.85
31327,H,4,2025-01-24,2025-01-24_Florida,UB,9.875,0.0266603053435114,9.848339694656488,0,0,1,0,9.75,9.073339694656488,9.411669847328245,9.75,9.073339694656488
31327,A,5,2025-02-02,2025-02-02_Kent State,UB,9.9,0.0266603053435114,9.9,0,0,1,0,9.848339694656488,9.073339694656488,9.557226463104326,9.848339694656488,9.75
31327,A,6,2025-02-07,2025-02-07_Alabama,UB,9.85,0.0266603053435114,9.85,0,0,1,0,9.9,9.073339694656488,9.642919847328244,9.9,9.848339694656488
31327,H,7,2025-02-14,2025-02-14_Florida,UB,9.825,0.0266603053435114,9.798339694656487,0,0,1,0,9.9,9.073339694656488,9.684335877862596,9.85,9.9
31327,A,8,2025-02-21,2025-02-21_Alabama,UB,9.85,0.0266603053435114,9.85,0,0,1,0,9.9,9.073339694656488,9.70333651399491,9.798339694656487,9.85
31327,H,9,2025-02-28,2025-02-28_Florida,UB,9.85,0.0266603053435114,9.823339694656488,0,0,1,0,9.9,9.073339694656488,9.724288440567067,9.85,9.798339694656487
31327,A,10,2025-03-07,2025-03-07_Alabama,UB,9.9,0.0266603053435114,9.9,0,0,1,0,9.9,9.073339694656488,9.736669847328244,9.823339694656488,9.85
31328,H,4,2025-01-24,2025-01-24_Florida,BB,9.625,0.0030107663283892,9.621989233671613,1,0,0,0,9.94698923367161,9.775,9.860994616835805,9.775,9.94698923367161
31328,A,5,2025-02-02,2025-02-02_Kent State,BB,9.9,0.0030107663283892,9.9,1,0,0,0,9.94698923367161,9.621989233671613,9.781326155781075,9.621989233671613,9.775
31328,A,6,2025-02-07,2025-02-07_Alabama,BB,9.8,0.0030107663283892,9.8,1,0,0,0,9.94698923367161,9.621989233671613,9.810994616835806,9.9,9.621989233671613
31328,H,7,2025-02-14,2025-02-14_Florida,BB,10.0,0.0030107663283892,9.996989233671613,1,0,0,0,9.94698923367161,9.621989233671613,9.808795693468644,9.8,9.9
31328,A,8,2025-02-21,2025-02-21_Alabama,BB,9.875,0.0030107663283892,9.875,1,0,0,0,9.996989233671613,9.621989233671613,9.840161283502473,9.996989233671613,9.8
31328,H,9,2025-02-28,2025-02-28_Florida,BB,9.925,0.0030107663283892,9.921989233671612,1,0,0,0,9.996989233671613,9.621989233671613,9.84513824300212,9.875,9.996989233671613
31328,A,10,2025-03-07,2025-03-07_Alabama,BB,9.95,0.0030107663283892,9.95,1,0,0,0,9.996989233671613,9.621989233671613,9.854744616835806,9.921989233671612,9.875
31328,H,4,2025-01-24,2025-01-24_Florida,FX,9.925,0.0416716594045026,9.883328340595495,0,1,0,0,9.908328340595496,9.825,9.866664170297748,9.825,9.908328340595496
31328,A,5,2025-02-02,2025-02-02_Kent State,FX,9.925,0.0416716594045026,9.925,0,1,0,0,9.908328340595496,9.825,9.872218893730329,9.883328340595495,9.825
31328,A,6,2025-02-07,2025-02-07_Alabama,FX,9.925,0.0416716594045026,9.925,0,1,0,0,9.925,9.825,9.885414170297748,9.925,9.883328340595495
31328,H,7,2025-02-14,2025-02-14_Florida,FX,9.875,0.0416716594045026,9.833328340595497,0,1,0,0,9.925,9.825,9.893331336238198,9.925,9.925
31328,A,8,2025-02-21,2025-02-21_Alabama,FX,9.925,0.0416716594045026,9.925,0,1,0,0,9.925,9.825,9.883330836964415,9.833328340595497,9.925
31328,H,9,2025-02-28,2025-02-28_Florida,FX,9.925,0.0416716594045026,9.883328340595495,0,1,0,0,9.925,9.825,9.889283574540928,9.925,9.833328340595497
31328,A,10,2025-03-07,2025-03-07_Alabama,FX,9.925,0.0416716594045026,9.925,0,1,0,0,9.925,9.825,9.888539170297747,9.883328340595495,9.925
31328,H,4,2025-01-24,2025-01-24_Florida,UB,9.875,0.0266603053435114,9.848339694656488,0,0,1,0,9.923339694656487,9.85,9.886669847328243,9.85,9.923339694656487
31328,A,5,2025-02-02,2025-02-02_Kent State,UB,9.925,0.0266603053435114,9.925,0,0,1,0,9.923339694656487,9.848339694656488,9.873893129770991,9.848339694656488,9.85
31328,A,6,2025-02-07,2025-02-07_Alabama,UB,9.95,0.0266603053435114,9.95,0,0,1,0,9.925,9.848339694656488,9.886669847328244,9.925,9.848339694656488
31328,H,7,2025-02-14,2025-02-14_Florida,UB,9.975,0.0266603053435114,9.948339694656488,0,0,1,0,9.95,9.848339694656488,9.899335877862594,9.95,9.925
31328,A,8,2025-02-21,2025-02-21_Alabama,UB,9.9,0.0266603053435114,9.9,0,0,1,0,9.95,9.848339694656488,9.907503180661577,9.948339694656488,9.95
31328,H,9,2025-02-28,2025-02-28_Florida,UB,9.975,0.0266603053435114,9.948339694656488,0,0,1,0,9.95,9.848339694656488,9.906431297709924,9.9,9.948339694656488
31328,A,10,2025-03-07,2025-03-07_Alabama,UB,9.875,0.0266603053435114,9.875,0,0,1,0,9.95,9.848339694656488,9.911669847328245,9.948339694656488,9.9
31328,H,4,2025-01-24,2025-01-24_Florida,VT,9.925,0.0063589538868983,9.918641046113102,0,0,0,1,9.925,9.8686410461131,9.896820523056551,9.925,9.8686410461131
31328,A,5,2025-02-02,2025-02-02_Kent State,VT,9.925,0.0063589538868983,9.925,0,0,0,1,9.925,9.8686410461131,9.904094030742067,9.918641046113102,9.925
31328,A,6,2025-02-07,2025-02-07_Alabama,VT,9.9,0.0063589538868983,9.9,0,0,0,1,9.925,9.8686410461131,9.90932052305655,9.925,9.918641046113102
31328,H,7,2025-02-14,2025-02-14_Florida,VT,9.9,0.0063589538868983,9.8936410461131,0,0,0,1,9.925,9.8686410461131,9.907456418445241,9.9,9.925
31328,A,8,2025-02-21,2025-02-21_Alabama,VT,9.9,0.0063589538868983,9.9,0,0,0,1,9.925,9.8686410461131,9.905153856389884,9.8936410461131,9.9
31328,H,9,2025-02-28,2025-02-28_Florida,VT,9.925,0.0063589538868983,9.918641046113102,0,0,0,1,9.925,9.8686410461131,9.90441759119133,9.9,9.8936410461131
31328,A,10,2025-03-07,2025-03-07_Alabama,VT,9.975,0.0063589538868983,9.975,0,0,0,1,9.925,9.8686410461131,9.906195523056551,9.918641046113102,9.9
31329,H,4,2025-01-26,2025-01-26_George Washington,UB,9.625,0.0266603053435114,9.598339694656488,0,0,1,0,9.775,9.725,9.75,9.775,9.725
31329,A,5,2025-01-31,2025-01-31_Air Force,UB,9.75,0.0266603053435114,9.75,0,0,1,0,9.775,9.598339694656488,9.699446564885497,9.598339694656488,9.775
31329,A,5,2025-02-02,2025-02-02_Kent State,UB,9.775,0.0266603053435114,9.775,0,0,1,0,9.775,9.598339694656488,9.712084923664122,9.75,9.598339694656488
31329,H,7,2025-02-16,2025-02-16_George Washington,UB,9.8,0.0266603053435114,9.773339694656489,0,0,1,0,9.775,9.598339694656488,9.724667938931297,9.775,9.75
31329,A,9,2025-02-28,2025-02-28_Arkansas,UB,9.7,0.0266603053435114,9.7,0,0,1,0,9.775,9.598339694656488,9.73277989821883,9.773339694656489,9.775
31329,A,10,2025-03-04,2025-03-04_Towson,UB,9.775,0.0266603053435114,9.775,0,0,1,0,9.775,9.598339694656488,9.728097055616141,9.7,9.773339694656489
31329,H,10,2025-03-09,2025-03-09_George Washington,UB,9.825,0.0266603053435114,9.798339694656487,0,0,1,0,9.775,9.598339694656488,9.733959923664122,9.775,9.7
31329,H,4,2025-01-26,2025-01-26_George Washington,VT,9.775,0.0063589538868983,9.7686410461131,0,0,0,1,9.85,9.6,9.725,9.85,9.6
31329,A,5,2025-01-31,2025-01-31_Air Force,VT,9.85,0.0063589538868983,9.85,0,0,0,1,9.85,9.6,9.739547015371032,9.7686410461131,9.85
31329,A,5,2025-02-02,2025-02-02_Kent State,VT,9.75,0.0063589538868983,9.75,0,0,0,1,9.85,9.6,9.767160261528275,9.85,9.7686410461131
31329,H,7,2025-02-16,2025-02-16_George Washington,VT,9.75,0.0063589538868983,9.7436410461131,0,0,0,1,9.85,9.6,9.76372820922262,9.75,9.85
31329,A,9,2025-02-28,2025-02-28_Arkansas,VT,9.775,0.0063589538868983,9.775,0,0,0,1,9.85,9.6,9.760380348704366,9.7436410461131,9.75
31329,A,10,2025-03-04,2025-03-04_Towson,VT,9.675,0.0063589538868983,9.675,0,0,0,1,9.85,9.6,9.76246887031803,9.775,9.7436410461131
31329,H,10,2025-03-09,2025-03-09_George Washington,VT,9.7,0.0063589538868983,9.6936410461131,0,0,0,1,9.85,9.6,9.751535261528275,9.675,9.775
31333,A,5,2025-01-31,2025-01-31_Air Force,VT,9.65,0.0063589538868983,9.65,0,0,0,1,9.793641046113102,9.775,9.78432052305655,9.793641046113102,9.775
31333,H,6,2025-02-07,2025-02-07_Auburn,VT,9.825,0.0063589538868983,9.8186410461131,0,0,0,1,9.793641046113102,9.65,9.739547015371034,9.65,9.793641046113102
31333,A,7,2025-02-14,2025-02-14_Arizona,VT,9.9,0.0063589538868983,9.9,0,0,0,1,9.8186410461131,9.65,9.759320523056552,9.8186410461131,9.65
31333,A,8,2025-02-21,2025-02-21_Alabama,VT,9.875,0.0063589538868983,9.875,0,0,0,1,9.9,9.65,9.787456418445242,9.9,9.8186410461131
31333,H,9,2025-02-28,2025-02-28_Auburn,VT,9.775,0.0063589538868983,9.7686410461131,0,0,0,1,9.9,9.65,9.802047015371034,9.875,9.9
31333,A,10,2025-03-09,2025-03-09_Denver,VT,9.775,0.0063589538868983,9.775,0,0,0,1,9.9,9.65,9.797274734048472,9.7686410461131,9.875
31343,A,4,2025-01-25,2025-01-25_UCLA,UB,9.825,0.0266603053435114,9.825,0,0,1,0,9.873339694656488,9.8,9.836669847328245,9.873339694656488,9.8
31343,A,5,2025-01-31,2025-01-31_Air Force,UB,9.925,0.0266603053435114,9.925,0,0,1,0,9.873339694656488,9.8,9.83277989821883,9.825,9.873339694656488
31343,H,6,2025-02-07,2025-02-07_Illinois,UB,9.925,0.0266603053435114,9.898339694656489,0,0,1,0,9.925,9.8,9.855834923664123,9.925,9.825
31343,H,6,2025-02-09,2025-02-09_Illinois,UB,9.85,0.0266603053435114,9.823339694656488,0,0,1,0,9.925,9.8,9.864335877862596,9.898339694656489,9.925
31343,A,7,2025-02-14,2025-02-14_Arizona,UB,9.8,0.0266603053435114,9.8,0,0,1,0,9.925,9.8,9.857503180661578,9.823339694656488,9.898339694656489
31343,A,7,2025-02-16,2025-02-16_Denver,UB,9.825,0.0266603053435114,9.825,0,0,1,0,9.925,9.8,9.849288440567067,9.8,9.823339694656488
31343,H,8,2025-02-22,2025-02-22_Illinois,UB,9.8,0.0266603053435114,9.773339694656489,0,0,1,0,9.925,9.8,9.846252385496182,9.825,9.8
31343,A,9,2025-03-01,2025-03-01_Maryland,UB,9.85,0.0266603053435114,9.85,0,0,1,0,9.925,9.773339694656489,9.838150975402884,9.773339694656489,9.825
31343,A,10,2025-03-08,2025-03-08_Arizona,UB,9.825,0.0266603053435114,9.825,0,0,1,0,9.925,9.773339694656489,9.839335877862595,9.85,9.773339694656489
31345,A,5,2025-01-31,2025-01-31_Air Force,BB,9.5,0.0030107663283892,9.5,1,0,0,0,9.69698923367161,9.65,9.673494616835805,9.65,9.69698923367161
31345,H,6,2025-02-07,2025-02-07_Illinois,BB,9.075,0.0030107663283892,9.07198923367161,1,0,0,0,9.69698923367161,9.5,9.615663077890536,9.5,9.65
31345,A,7,2025-02-14,2025-02-14_Arizona,BB,9.8,0.0030107663283892,9.8,1,0,0,0,9.69698923367161,9.07198923367161,9.479744616835806,9.07198923367161,9.5
31345,A,7,2025-02-16,2025-02-16_Denver,BB,9.4,0.0030107663283892,9.4,1,0,0,0,9.8,9.07198923367161,9.543795693468644,9.8,9.07198923367161
31345,H,8,2025-02-22,2025-02-22_Illinois,BB,9.875,0.0030107663283892,9.871989233671613,1,0,0,0,9.8,9.07198923367161,9.519829744557205,9.4,9.8
31345,A,9,2025-03-01,2025-03-01_Maryland,BB,9.7,0.0030107663283892,9.7,1,0,0,0,9.871989233671613,9.07198923367161,9.57013824300212,9.871989233671613,9.4
31345,A,10,2025-03-08,2025-03-08_Arizona,BB,9.8,0.0030107663283892,9.8,1,0,0,0,9.871989233671613,9.07198923367161,9.586370962626855,9.7,9.871989233671613
31348,A,3,2025-01-17,2025-01-17_Arizona,UB,9.2,0.0266603053435114,9.2,0,0,1,0,9.8,9.725,9.7625,9.8,9.725
31348,H,5,2025-01-28,2025-01-28_Illinois State,UB,9.775,0.0266603053435114,9.748339694656488,0,0,1,0,9.8,9.2,9.575000000000001,9.2,9.8
31348,A,6,2025-02-08,2025-02-08_Denver,UB,6.4,0.0266603053435114,6.4,0,0,1,0,9.8,9.2,9.618334923664122,9.748339694656488,9.2
31349,A,6,2025-02-08,2025-02-08_Denver,BB,9.775,0.0030107663283892,9.775,1,0,0,0,9.7,9.675,9.6875,9.7,9.675
31349,A,3,2025-01-17,2025-01-17_Arizona,FX,9.875,0.0416716594045026,9.875,0,1,0,0,9.725,8.925,9.325,9.725,8.925
31349,H,5,2025-01-28,2025-01-28_Illinois State,FX,9.775,0.0416716594045026,9.733328340595495,0,1,0,0,9.875,8.925,9.508333333333333,9.875,9.725
31349,A,6,2025-02-08,2025-02-08_Denver,FX,9.875,0.0416716594045026,9.875,0,1,0,0,9.875,8.925,9.564582085148874,9.733328340595495,9.875
31349,H,7,2025-02-14,2025-02-14_Illinois State,FX,9.85,0.0416716594045026,9.808328340595496,0,1,0,0,9.875,8.925,9.626665668119099,9.875,9.733328340595495
31349,A,8,2025-02-22,2025-02-22_Illinois,FX,9.875,0.0416716594045026,9.875,0,1,0,0,9.875,8.925,9.656942780198499,9.808328340595496,9.875
31349,H,9,2025-02-28,2025-02-28_Illinois State,FX,9.875,0.0416716594045026,9.833328340595497,0,1,0,0,9.875,8.925,9.688093811598714,9.875,9.808328340595496
31349,A,10,2025-03-08,2025-03-08_Arizona,FX,9.875,0.0416716594045026,9.875,0,1,0,0,9.875,8.925,9.706248127723311,9.833328340595497,9.875
31349,A,3,2025-01-17,2025-01-17_Arizona,VT,9.9,0.0063589538868983,9.9,0,0,0,1,9.875,9.85,9.8625,9.85,9.875
31349,H,5,2025-01-28,2025-01-28_Illinois State,VT,9.7,0.0063589538868983,9.6936410461131,0,0,0,1,9.9,9.85,9.875,9.9,9.85
31349,A,6,2025-02-08,2025-02-08_Denver,VT,9.925,0.0063589538868983,9.925,0,0,0,1,9.9,9.6936410461131,9.829660261528275,9.6936410461131,9.9
31349,H,7,2025-02-14,2025-02-14_Illinois State,VT,9.875,0.0063589538868983,9.8686410461131,0,0,0,1,9.925,9.6936410461131,9.84872820922262,9.925,9.6936410461131
31349,A,8,2025-02-22,2025-02-22_Illinois,VT,9.825,0.0063589538868983,9.825,0,0,0,1,9.925,9.6936410461131,9.852047015371033,9.8686410461131,9.925
31349,H,9,2025-02-28,2025-02-28_Illinois State,VT,9.825,0.0063589538868983,9.8186410461131,0,0,0,1,9.925,9.6936410461131,9.848183156032315,9.825,9.8686410461131
31349,A,10,2025-03-08,2025-03-08_Arizona,VT,9.825,0.0063589538868983,9.825,0,0,0,1,9.925,9.6936410461131,9.844490392292412,9.8186410461131,9.825
31350,A,3,2025-01-17,2025-01-17_Arizona,BB,9.825,0.0030107663283892,9.825,1,0,0,0,9.7,9.65,9.675,9.7,9.65
31350,H,5,2025-01-28,2025-01-28_Illinois State,BB,9.825,0.0030107663283892,9.82198923367161,1,0,0,0,9.825,9.65,9.725,9.825,9.7
31350,A,6,2025-02-08,2025-02-08_Denver,BB,9.85,0.0030107663283892,9.85,1,0,0,0,9.825,9.65,9.749247308417903,9.82198923367161,9.825
31350,H,7,2025-02-14,2025-02-14_Illinois State,BB,9.8,0.0030107663283892,9.796989233671612,1,0,0,0,9.85,9.65,9.769397846734321,9.85,9.82198923367161
31350,A,8,2025-02-22,2025-02-22_Illinois,BB,9.725,0.0030107663283892,9.725,1,0,0,0,9.85,9.65,9.77399641122387,9.796989233671612,9.85
31350,H,9,2025-02-28,2025-02-28_Illinois State,BB,9.825,0.0030107663283892,9.82198923367161,1,0,0,0,9.85,9.65,9.766996923906175,9.725,9.796989233671612
31350,A,10,2025-03-08,2025-03-08_Arizona,BB,9.65,0.0030107663283892,9.65,1,0,0,0,9.85,9.65,9.773870962626853,9.82198923367161,9.725
31350,A,3,2025-01-17,2025-01-17_Arizona,FX,9.9,0.0416716594045026,9.9,0,1,0,0,9.825,9.825,9.825,9.825,9.825
31350,H,5,2025-01-28,2025-01-28_Illinois State,FX,9.8,0.0416716594045026,9.758328340595495,0,1,0,0,9.9,9.825,9.85,9.9,9.825
31350,A,6,2025-02-08,2025-02-08_Denver,FX,9.775,0.0416716594045026,9.775,0,1,0,0,9.9,9.758328340595495,9.827082085148874,9.758328340595495,9.9
31350,H,7,2025-02-14,2025-02-14_Illinois State,FX,9.85,0.0416716594045026,9.808328340595496,0,1,0,0,9.9,9.758328340595495,9.816665668119098,9.775,9.758328340595495
31350,A,8,2025-02-22,2025-02-22_Illinois,FX,9.85,0.0416716594045026,9.85,0,1,0,0,9.9,9.758328340595495,9.815276113531832,9.808328340595496,9.775
31350,H,9,2025-02-28,2025-02-28_Illinois State,FX,9.175,0.0416716594045026,9.133328340595495,0,1,0,0,9.9,9.758328340595495,9.82023666874157,9.85,9.808328340595496
31350,A,10,2025-03-08,2025-03-08_Arizona,FX,9.875,0.0416716594045026,9.875,0,1,0,0,9.9,9.133328340595495,9.73437312772331,9.133328340595495,9.85
31350,A,3,2025-01-17,2025-01-17_Arizona,VT,9.775,0.0063589538868983,9.775,0,0,0,1,9.825,9.825,9.825,9.825,9.825
31350,H,5,2025-01-28,2025-01-28_Illinois State,VT,9.775,0.0063589538868983,9.7686410461131,0,0,0,1,9.825,9.775,9.808333333333332,9.775,9.825
31350,A,6,2025-02-08,2025-02-08_Denver,VT,9.725,0.0063589538868983,9.725,0,0,0,1,9.825,9.7686410461131,9.798410261528275,9.7686410461131,9.775
31350,H,7,2025-02-14,2025-02-14_Illinois State,VT,9.775,0.0063589538868983,9.7686410461131,0,0,0,1,9.825,9.725,9.78372820922262,9.725,9.7686410461131
31350,A,8,2025-02-22,2025-02-22_Illinois,VT,9.85,0.0063589538868983,9.85,0,0,0,1,9.825,9.725,9.7812136820377,9.7686410461131,9.725
31350,H,9,2025-02-28,2025-02-28_Illinois State,VT,9.8,0.0063589538868983,9.793641046113102,0,0,0,1,9.85,9.725,9.791040298889456,9.85,9.7686410461131
31350,A,10,2025-03-08,2025-03-08_Arizona,VT,9.9,0.0063589538868983,9.9,0,0,0,1,9.85,9.725,9.791365392292413,9.793641046113102,9.85
31351,A,3,2025-01-17,2025-01-17_Arizona,BB,9.75,0.0030107663283892,9.75,1,0,0,0,9.55,8.575,9.0625,8.575,9.55
31351,H,5,2025-01-28,2025-01-28_Illinois State,BB,9.625,0.0030107663283892,9.621989233671613,1,0,0,0,9.75,8.575,9.291666666666666,9.75,8.575
31351,A,6,2025-02-08,2025-02-08_Denver,BB,9.175,0.0030107663283892,9.175,1,0,0,0,9.75,8.575,9.374247308417903,9.621989233671613,9.75
31351,A,8,2025-02-22,2025-02-22_Illinois,BB,9.55,0.0030107663283892,9.55,1,0,0,0,9.75,8.575,9.334397846734323,9.175,9.621989233671613
31351,A,3,2025-01-17,2025-01-17_Arizona,FX,9.8,0.0416716594045026,9.8,0,1,0,0,9.675,9.65,9.662500000000001,9.675,9.65
