GymnastID,Team,HomeAway,Week,Date,MeetID,Event,Score,homeaway_factor_shrunk,homeaway_factor,score_adj,Year
25033,Stanford,A,9,2022-03-06,2022-03-06_Brown,FX,9.9,0.0404067278317673,0.0404067278317673,9.9,2022
25033,Stanford,A,11,2022-03-19,2022-03-19_Boise State,FX,9.9,0.0404067278317673,0.0404067278317673,9.9,2022
31489,Stanford,A,2,2022-01-16,2022-01-16_California,FX,9.825,0.0404067278317673,0.0404067278317673,9.825,2022
31489,Stanford,A,3,2022-01-22,2022-01-22_Arizona,FX,9.85,0.0404067278317673,0.0404067278317673,9.85,2022
31489,Stanford,A,4,2022-01-29,2022-01-29_California,FX,9.85,0.0404067278317673,0.0404067278317673,9.85,2022
31489,Stanford,H,5,2022-02-04,2022-02-04_Stanford,FX,9.825,0.0404067278317673,0.0404067278317673,9.784593272168232,2022
31489,Stanford,H,6,2022-02-12,2022-02-12_Stanford,FX,9.9,0.0404067278317673,0.0404067278317673,9.859593272168233,2022
31489,Stanford,A,7,2022-02-19,2022-02-19_North Carolina State,FX,9.8,0.0404067278317673,0.0404067278317673,9.8,2022
31489,Stanford,H,7,2022-02-21,2022-02-21_Stanford,FX,9.9,0.0404067278317673,0.0404067278317673,9.859593272168233,2022
31489,Stanford,A,8,2022-02-25,2022-02-25_Air Force,FX,9.8,0.0404067278317673,0.0404067278317673,9.8,2022
31489,Stanford,H,9,2022-03-04,2022-03-04_Stanford,FX,9.775,0.0404067278317673,0.0404067278317673,9.734593272168233,2022
31489,Stanford,A,9,2022-03-06,2022-03-06_Brown,FX,9.775,0.0404067278317673,0.0404067278317673,9.775,2022
31489,Stanford,A,11,2022-03-19,2022-03-19_Boise State,FX,9.8,0.0404067278317673,0.0404067278317673,9.8,2022
30104,Stanford,A,3,2022-01-22,2022-01-22_Arizona,FX,9.6,0.0404067278317673,0.0404067278317673,9.6,2022
30104,Stanford,A,4,2022-01-29,2022-01-29_California,FX,9.775,0.0404067278317673,0.0404067278317673,9.775,2022
30104,Stanford,H,6,2022-02-12,2022-02-12_Stanford,FX,9.925,0.0404067278317673,0.0404067278317673,9.884593272168233,2022
30104,Stanford,A,7,2022-02-19,2022-02-19_North Carolina State,FX,9.925,0.0404067278317673,0.0404067278317673,9.925,2022
30104,Stanford,H,7,2022-02-21,2022-02-21_Stanford,FX,9.15,0.0404067278317673,0.0404067278317673,9.109593272168233,2022
30104,Stanford,A,8,2022-02-25,2022-02-25_Air Force,FX,9.9,0.0404067278317673,0.0404067278317673,9.9,2022
30104,Stanford,H,9,2022-03-04,2022-03-04_Stanford,FX,9.925,0.0404067278317673,0.0404067278317673,9.884593272168233,2022
30104,Stanford,A,9,2022-03-06,2022-03-06_Brown,FX,9.825,0.0404067278317673,0.0404067278317673,9.825,2022
30104,Stanford,A,11,2022-03-19,2022-03-19_Boise State,FX,9.85,0.0404067278317673,0.0404067278317673,9.85,2022
25036,Stanford,A,4,2022-01-29,2022-01-29_California,FX,9.825,0.0404067278317673,0.0404067278317673,9.825,2022
25036,Stanford,H,5,2022-02-04,2022-02-04_Stanford,FX,9.85,0.0404067278317673,0.0404067278317673,9.809593272168232,2022
25036,Stanford,H,6,2022-02-12,2022-02-12_Stanford,FX,9.925,0.0404067278317673,0.0404067278317673,9.884593272168233,2022
25036,Stanford,A,7,2022-02-19,2022-02-19_North Carolina State,FX,9.875,0.0404067278317673,0.0404067278317673,9.875,2022
25036,Stanford,H,7,2022-02-21,2022-02-21_Stanford,FX,9.9,0.0404067278317673,0.0404067278317673,9.859593272168233,2022
25036,Stanford,A,8,2022-02-25,2022-02-25_Air Force,FX,9.9,0.0404067278317673,0.0404067278317673,9.9,2022
25036,Stanford,H,9,2022-03-04,2022-03-04_Stanford,FX,9.95,0.0404067278317673,0.0404067278317673,9.909593272168232,2022
25036,Stanford,A,9,2022-03-06,2022-03-06_Brown,FX,9.85,0.0404067278317673,0.0404067278317673,9.85,2022
25036,Stanford,A,11,2022-03-19,2022-03-19_Boise State,FX,9.85,0.0404067278317673,0.0404067278317673,9.85,2022
31491,Stanford,A,2,2022-01-16,2022-01-16_California,FX,9.775,0.0404067278317673,0.0404067278317673,9.775,2022
31491,Stanford,A,3,2022-01-22,2022-01-22_Arizona,FX,9.8,0.0404067278317673,0.0404067278317673,9.8,2022
31491,Stanford,A,7,2022-02-19,2022-02-19_North Carolina State,FX,9.8,0.0404067278317673,0.0404067278317673,9.8,2022
31491,Stanford,H,7,2022-02-21,2022-02-21_Stanford,FX,9.875,0.0404067278317673,0.0404067278317673,9.834593272168233,2022
31491,Stanford,A,8,2022-02-25,2022-02-25_Air Force,FX,9.775,0.0404067278317673,0.0404067278317673,9.775,2022
31491,Stanford,A,9,2022-03-06,2022-03-06_Brown,FX,9.8,0.0404067278317673,0.0404067278317673,9.8,2022
31491,Stanford,A,11,2022-03-19,2022-03-19_Boise State,FX,9.8,0.0404067278317673,0.0404067278317673,9.8,2022
30535,Stanford,H,5,2022-02-04,2022-02-04_Stanford,FX,9.775,0.0404067278317673,0.0404067278317673,9.734593272168233,2022
30535,Stanford,H,6,2022-02-12,2022-02-12_Stanford,FX,9.85,0.0404067278317673,0.0404067278317673,9.809593272168232,2022
30535,Stanford,A,8,2022-02-25,2022-02-25_Air Force,FX,9.825,0.0404067278317673,0.0404067278317673,9.825,2022
30535,Stanford,H,9,2022-03-04,2022-03-04_Stanford,FX,9.875,0.0404067278317673,0.0404067278317673,9.834593272168233,2022
31065,Stanford,A,2,2022-01-16,2022-01-16_California,FX,9.775,0.0404067278317673,0.0404067278317673,9.775,2022
31065,Stanford,A,3,2022-01-22,2022-01-22_Arizona,FX,8.95,0.0404067278317673,0.0404067278317673,8.95,2022
31065,Stanford,A,4,2022-01-29,2022-01-29_California,FX,9.8,0.0404067278317673,0.0404067278317673,9.8,2022
31065,Stanford,H,5,2022-02-04,2022-02-04_Stanford,FX,9.8,0.0404067278317673,0.0404067278317673,9.759593272168233,2022
30108,Temple,H,7,2022-02-18,2022-02-18_Temple,FX,9.5,0.0746911235484307,0.0746911235484307,9.425308876451568,2022
30108,Temple,A,8,2022-02-27,2022-02-27_Arizona State,FX,9.65,0.0746911235484307,0.0746911235484307,9.65,2022
30108,Temple,H,9,2022-03-03,2022-03-03_Temple,FX,9.775,0.0746911235484307,0.0746911235484307,9.700308876451569,2022
30108,Temple,H,9,2022-03-06,2022-03-06_Temple,FX,9.775,0.0746911235484307,0.0746911235484307,9.700308876451569,2022
30108,Temple,A,10,2022-03-12,2022-03-12_BYU,FX,9.675,0.0746911235484307,0.0746911235484307,9.675,2022
30108,Temple,A,11,2022-03-19,2022-03-19_Boise State,FX,4.25,0.0746911235484307,0.0746911235484307,4.25,2022
31068,Temple,H,1,2022-01-07,2022-01-07_Temple,FX,9.675,0.0746911235484307,0.0746911235484307,9.60030887645157,2022
31068,Temple,A,2,2022-01-15,2022-01-15_Michigan,FX,9.825,0.0746911235484307,0.0746911235484307,9.825,2022
31068,Temple,A,3,2022-01-23,2022-01-23_Ball State,FX,9.875,0.0746911235484307,0.0746911235484307,9.875,2022
31068,Temple,A,4,2022-01-30,2022-01-30_Air Force,FX,9.875,0.0746911235484307,0.0746911235484307,9.875,2022
31068,Temple,A,5,2022-02-04,2022-02-04_Alabama,FX,9.85,0.0746911235484307,0.0746911235484307,9.85,2022
31068,Temple,A,6,2022-02-12,2022-02-12_Arizona,FX,9.825,0.0746911235484307,0.0746911235484307,9.825,2022
31068,Temple,H,7,2022-02-18,2022-02-18_Temple,FX,9.9,0.0746911235484307,0.0746911235484307,9.825308876451569,2022
31068,Temple,A,8,2022-02-25,2022-02-25_Air Force,FX,9.825,0.0746911235484307,0.0746911235484307,9.825,2022
31068,Temple,A,8,2022-02-27,2022-02-27_Arizona State,FX,9.8,0.0746911235484307,0.0746911235484307,9.8,2022
31068,Temple,H,9,2022-03-03,2022-03-03_Temple,FX,9.875,0.0746911235484307,0.0746911235484307,9.800308876451568,2022
31068,Temple,H,9,2022-03-06,2022-03-06_Temple,FX,9.95,0.0746911235484307,0.0746911235484307,9.875308876451568,2022
31068,Temple,A,10,2022-03-12,2022-03-12_BYU,FX,9.075,0.0746911235484307,0.0746911235484307,9.075,2022
31068,Temple,A,11,2022-03-19,2022-03-19_Boise State,FX,9.925,0.0746911235484307,0.0746911235484307,9.925,2022
29654,Temple,H,1,2022-01-07,2022-01-07_Temple,FX,9.775,0.0746911235484307,0.0746911235484307,9.700308876451569,2022
29654,Temple,A,2,2022-01-15,2022-01-15_Michigan,FX,9.675,0.0746911235484307,0.0746911235484307,9.675,2022
29654,Temple,A,3,2022-01-23,2022-01-23_Ball State,FX,9.875,0.0746911235484307,0.0746911235484307,9.875,2022
29654,Temple,A,4,2022-01-30,2022-01-30_Air Force,FX,9.875,0.0746911235484307,0.0746911235484307,9.875,2022
29654,Temple,A,5,2022-02-04,2022-02-04_Alabama,FX,9.875,0.0746911235484307,0.0746911235484307,9.875,2022
29654,Temple,A,6,2022-02-12,2022-02-12_Arizona,FX,9.75,0.0746911235484307,0.0746911235484307,9.75,2022
29654,Temple,H,7,2022-02-18,2022-02-18_Temple,FX,9.85,0.0746911235484307,0.0746911235484307,9.775308876451568,2022
29654,Temple,A,8,2022-02-25,2022-02-25_Air Force,FX,9.825,0.0746911235484307,0.0746911235484307,9.825,2022
29654,Temple,A,8,2022-02-27,2022-02-27_Arizona State,FX,9.825,0.0746911235484307,0.0746911235484307,9.825,2022
29654,Temple,H,9,2022-03-03,2022-03-03_Temple,FX,9.8,0.0746911235484307,0.0746911235484307,9.72530887645157,2022
29654,Temple,H,9,2022-03-06,2022-03-06_Temple,FX,9.875,0.0746911235484307,0.0746911235484307,9.800308876451568,2022
29654,Temple,A,10,2022-03-12,2022-03-12_BYU,FX,9.825,0.0746911235484307,0.0746911235484307,9.825,2022
29654,Temple,A,11,2022-03-19,2022-03-19_Boise State,FX,9.85,0.0746911235484307,0.0746911235484307,9.85,2022
25121,Temple,H,1,2022-01-07,2022-01-07_Temple,FX,9.775,0.0746911235484307,0.0746911235484307,9.700308876451569,2022
25121,Temple,A,2,2022-01-15,2022-01-15_Michigan,FX,9.775,0.0746911235484307,0.0746911235484307,9.775,2022
25121,Temple,A,3,2022-01-23,2022-01-23_Ball State,FX,9.875,0.0746911235484307,0.0746911235484307,9.875,2022
25121,Temple,A,4,2022-01-30,2022-01-30_Air Force,FX,9.7,0.0746911235484307,0.0746911235484307,9.7,2022
25121,Temple,A,5,2022-02-04,2022-02-04_Alabama,FX,9.875,0.0746911235484307,0.0746911235484307,9.875,2022
25121,Temple,A,6,2022-02-12,2022-02-12_Arizona,FX,9.875,0.0746911235484307,0.0746911235484307,9.875,2022
25121,Temple,A,8,2022-02-25,2022-02-25_Air Force,FX,9.825,0.0746911235484307,0.0746911235484307,9.825,2022
25121,Temple,A,8,2022-02-27,2022-02-27_Arizona State,FX,9.725,0.0746911235484307,0.0746911235484307,9.725,2022
25121,Temple,H,9,2022-03-03,2022-03-03_Temple,FX,9.85,0.0746911235484307,0.0746911235484307,9.775308876451568,2022
25121,Temple,H,9,2022-03-06,2022-03-06_Temple,FX,9.825,0.0746911235484307,0.0746911235484307,9.750308876451568,2022
25121,Temple,A,10,2022-03-12,2022-03-12_BYU,FX,9.8,0.0746911235484307,0.0746911235484307,9.8,2022
25121,Temple,A,11,2022-03-19,2022-03-19_Boise State,FX,9.825,0.0746911235484307,0.0746911235484307,9.825,2022
30296,Temple,H,1,2022-01-07,2022-01-07_Temple,FX,9.775,0.0746911235484307,0.0746911235484307,9.700308876451569,2022
30296,Temple,A,2,2022-01-15,2022-01-15_Michigan,FX,9.675,0.0746911235484307,0.0746911235484307,9.675,2022
30296,Temple,A,3,2022-01-23,2022-01-23_Ball State,FX,9.575,0.0746911235484307,0.0746911235484307,9.575,2022
30296,Temple,A,4,2022-01-30,2022-01-30_Air Force,FX,9.65,0.0746911235484307,0.0746911235484307,9.65,2022
30296,Temple,A,5,2022-02-04,2022-02-04_Alabama,FX,9.9,0.0746911235484307,0.0746911235484307,9.9,2022
30296,Temple,A,6,2022-02-12,2022-02-12_Arizona,FX,9.75,0.0746911235484307,0.0746911235484307,9.75,2022
30296,Temple,H,7,2022-02-18,2022-02-18_Temple,FX,9.775,0.0746911235484307,0.0746911235484307,9.700308876451569,2022
30296,Temple,A,8,2022-02-25,2022-02-25_Air Force,FX,9.85,0.0746911235484307,0.0746911235484307,9.85,2022
30296,Temple,A,8,2022-02-27,2022-02-27_Arizona State,FX,9.625,0.0746911235484307,0.0746911235484307,9.625,2022
30296,Temple,H,9,2022-03-03,2022-03-03_Temple,FX,9.55,0.0746911235484307,0.0746911235484307,9.47530887645157,2022
30296,Temple,H,9,2022-03-06,2022-03-06_Temple,FX,9.85,0.0746911235484307,0.0746911235484307,9.775308876451568,2022
30296,Temple,A,10,2022-03-12,2022-03-12_BYU,FX,9.725,0.0746911235484307,0.0746911235484307,9.725,2022
30296,Temple,A,11,2022-03-19,2022-03-19_Boise State,FX,9.85,0.0746911235484307,0.0746911235484307,9.85,2022
31496,Temple,H,7,2022-02-18,2022-02-18_Temple,FX,9.775,0.0746911235484307,0.0746911235484307,9.700308876451569,2022
31072,Temple,H,1,2022-01-07,2022-01-07_Temple,FX,9.475,0.0746911235484307,0.0746911235484307,9.400308876451568,2022
31072,Temple,A,2,2022-01-15,2022-01-15_Michigan,FX,9.375,0.0746911235484307,0.0746911235484307,9.375,2022
31072,Temple,A,3,2022-01-23,2022-01-23_Ball State,FX,9.725,0.0746911235484307,0.0746911235484307,9.725,2022
31072,Temple,A,4,2022-01-30,2022-01-30_Air Force,FX,9.675,0.0746911235484307,0.0746911235484307,9.675,2022
31072,Temple,A,5,2022-02-04,2022-02-04_Alabama,FX,9.875,0.0746911235484307,0.0746911235484307,9.875,2022
31072,Temple,A,6,2022-02-12,2022-02-12_Arizona,FX,9.825,0.0746911235484307,0.0746911235484307,9.825,2022
31072,Temple,H,7,2022-02-18,2022-02-18_Temple,FX,9.8,0.0746911235484307,0.0746911235484307,9.72530887645157,2022
31072,Temple,A,8,2022-02-25,2022-02-25_Air Force,FX,9.8,0.0746911235484307,0.0746911235484307,9.8,2022
31072,Temple,A,8,2022-02-27,2022-02-27_Arizona State,FX,9.75,0.0746911235484307,0.0746911235484307,9.75,2022
31072,Temple,H,9,2022-03-03,2022-03-03_Temple,FX,9.8,0.0746911235484307,0.0746911235484307,9.72530887645157,2022
31072,Temple,H,9,2022-03-06,2022-03-06_Temple,FX,9.875,0.0746911235484307,0.0746911235484307,9.800308876451568,2022
31072,Temple,A,10,2022-03-12,2022-03-12_BYU,FX,9.75,0.0746911235484307,0.0746911235484307,9.75,2022
31072,Temple,A,11,2022-03-19,2022-03-19_Boise State,FX,9.85,0.0746911235484307,0.0746911235484307,9.85,2022
31498,Temple,H,1,2022-01-07,2022-01-07_Temple,FX,9.725,0.0746911235484307,0.0746911235484307,9.650308876451568,2022
31498,Temple,A,2,2022-01-15,2022-01-15_Michigan,FX,9.775,0.0746911235484307,0.0746911235484307,9.775,2022
31498,Temple,A,3,2022-01-23,2022-01-23_Ball State,FX,9.8,0.0746911235484307,0.0746911235484307,9.8,2022
31498,Temple,A,4,2022-01-30,2022-01-30_Air Force,FX,9.85,0.0746911235484307,0.0746911235484307,9.85,2022
31498,Temple,A,5,2022-02-04,2022-02-04_Alabama,FX,9.825,0.0746911235484307,0.0746911235484307,9.825,2022
31498,Temple,A,6,2022-02-12,2022-02-12_Arizona,FX,9.725,0.0746911235484307,0.0746911235484307,9.725,2022
31498,Temple,A,8,2022-02-25,2022-02-25_Air Force,FX,9.025,0.0746911235484307,0.0746911235484307,9.025,2022
31501,Texas Woman's,A,2,2022-01-14,2022-01-14_Arkansas,FX,8.9,0.0403118296798102,0.0403118296798102,8.9,2022
31501,Texas Woman's,H,3,2022-01-22,2022-01-22_Texas Woman's,FX,8.975,0.0403118296798102,0.0403118296798102,8.93468817032019,2022
31501,Texas Woman's,A,5,2022-02-06,2022-02-06_Arkansas,FX,9.65,0.0403118296798102,0.0403118296798102,9.65,2022
30115,Texas Woman's,A,1,2022-01-07,2022-01-07_Arkansas,FX,9.7,0.0403118296798102,0.0403118296798102,9.7,2022
30115,Texas Woman's,H,3,2022-01-22,2022-01-22_Texas Woman's,FX,9.8,0.0403118296798102,0.0403118296798102,9.75968817032019,2022
30115,Texas Woman's,H,4,2022-01-30,2022-01-30_Texas Woman's,FX,9.675,0.0403118296798102,0.0403118296798102,9.63468817032019,2022
30115,Texas Woman's,A,5,2022-02-06,2022-02-06_Arkansas,FX,9.75,0.0403118296798102,0.0403118296798102,9.75,2022
30115,Texas Woman's,A,6,2022-02-11,2022-02-11_Alabama,FX,9.725,0.0403118296798102,0.0403118296798102,9.725,2022
30115,Texas Woman's,A,7,2022-02-18,2022-02-18_Boise State,FX,9.725,0.0403118296798102,0.0403118296798102,9.725,2022
30115,Texas Woman's,A,7,2022-02-20,2022-02-20_Arizona State,FX,9.725,0.0403118296798102,0.0403118296798102,9.725,2022
30115,Texas Woman's,H,8,2022-02-25,2022-02-25_Texas Woman's,FX,9.725,0.0403118296798102,0.0403118296798102,9.68468817032019,2022
30115,Texas Woman's,H,9,2022-03-06,2022-03-06_Texas Woman's,FX,9.825,0.0403118296798102,0.0403118296798102,9.78468817032019,2022
30115,Texas Woman's,H,11,2022-03-18,2022-03-18_Texas Woman's,FX,9.75,0.0403118296798102,0.0403118296798102,9.70968817032019,2022
31075,Texas Woman's,A,1,2022-01-07,2022-01-07_Arkansas,FX,9.725,0.0403118296798102,0.0403118296798102,9.725,2022
31075,Texas Woman's,A,2,2022-01-14,2022-01-14_Arkansas,FX,9.75,0.0403118296798102,0.0403118296798102,9.75,2022
31075,Texas Woman's,H,3,2022-01-22,2022-01-22_Texas Woman's,FX,9.725,0.0403118296798102,0.0403118296798102,9.68468817032019,2022
31075,Texas Woman's,H,4,2022-01-30,2022-01-30_Texas Woman's,FX,9.825,0.0403118296798102,0.0403118296798102,9.78468817032019,2022
31075,Texas Woman's,A,5,2022-02-06,2022-02-06_Arkansas,FX,9.775,0.0403118296798102,0.0403118296798102,9.775,2022
31075,Texas Woman's,A,6,2022-02-11,2022-02-11_Alabama,FX,9.875,0.0403118296798102,0.0403118296798102,9.875,2022
31075,Texas Woman's,A,7,2022-02-18,2022-02-18_Boise State,FX,9.85,0.0403118296798102,0.0403118296798102,9.85,2022
31075,Texas Woman's,A,7,2022-02-20,2022-02-20_Arizona State,FX,9.9,0.0403118296798102,0.0403118296798102,9.9,2022
31075,Texas Woman's,H,8,2022-02-25,2022-02-25_Texas Woman's,FX,9.825,0.0403118296798102,0.0403118296798102,9.78468817032019,2022
31075,Texas Woman's,H,9,2022-03-06,2022-03-06_Texas Woman's,FX,9.85,0.0403118296798102,0.0403118296798102,9.80968817032019,2022
31075,Texas Woman's,H,11,2022-03-18,2022-03-18_Texas Woman's,FX,9.825,0.0403118296798102,0.0403118296798102,9.78468817032019,2022
30116,Texas Woman's,A,1,2022-01-07,2022-01-07_Arkansas,FX,9.875,0.0403118296798102,0.0403118296798102,9.875,2022
30116,Texas Woman's,H,3,2022-01-22,2022-01-22_Texas Woman's,FX,9.825,0.0403118296798102,0.0403118296798102,9.78468817032019,2022
30116,Texas Woman's,H,4,2022-01-30,2022-01-30_Texas Woman's,FX,9.75,0.0403118296798102,0.0403118296798102,9.70968817032019,2022
30116,Texas Woman's,A,5,2022-02-06,2022-02-06_Arkansas,FX,9.85,0.0403118296798102,0.0403118296798102,9.85,2022
30116,Texas Woman's,A,6,2022-02-11,2022-02-11_Alabama,FX,9.825,0.0403118296798102,0.0403118296798102,9.825,2022
30116,Texas Woman's,A,7,2022-02-18,2022-02-18_Boise State,FX,9.825,0.0403118296798102,0.0403118296798102,9.825,2022
30116,Texas Woman's,A,7,2022-02-20,2022-02-20_Arizona State,FX,9.6,0.0403118296798102,0.0403118296798102,9.6,2022
30116,Texas Woman's,H,8,2022-02-25,2022-02-25_Texas Woman's,FX,9.725,0.0403118296798102,0.0403118296798102,9.68468817032019,2022
30116,Texas Woman's,H,9,2022-03-06,2022-03-06_Texas Woman's,FX,9.925,0.0403118296798102,0.0403118296798102,9.88468817032019,2022
30116,Texas Woman's,H,11,2022-03-18,2022-03-18_Texas Woman's,FX,9.85,0.0403118296798102,0.0403118296798102,9.80968817032019,2022
30663,Texas Woman's,A,1,2022-01-07,2022-01-07_Arkansas,FX,9.85,0.0403118296798102,0.0403118296798102,9.85,2022
30663,Texas Woman's,A,2,2022-01-14,2022-01-14_Arkansas,FX,9.8,0.0403118296798102,0.0403118296798102,9.8,2022
30663,Texas Woman's,H,3,2022-01-22,2022-01-22_Texas Woman's,FX,9.875,0.0403118296798102,0.0403118296798102,9.83468817032019,2022
30663,Texas Woman's,H,4,2022-01-30,2022-01-30_Texas Woman's,FX,9.625,0.0403118296798102,0.0403118296798102,9.58468817032019,2022
30663,Texas Woman's,A,5,2022-02-06,2022-02-06_Arkansas,FX,9.775,0.0403118296798102,0.0403118296798102,9.775,2022
30663,Texas Woman's,A,6,2022-02-11,2022-02-11_Alabama,FX,9.775,0.0403118296798102,0.0403118296798102,9.775,2022
30663,Texas Woman's,A,7,2022-02-18,2022-02-18_Boise State,FX,9.8,0.0403118296798102,0.0403118296798102,9.8,2022
30663,Texas Woman's,A,7,2022-02-20,2022-02-20_Arizona State,FX,9.825,0.0403118296798102,0.0403118296798102,9.825,2022
30663,Texas Woman's,H,8,2022-02-25,2022-02-25_Texas Woman's,FX,9.825,0.0403118296798102,0.0403118296798102,9.78468817032019,2022
30663,Texas Woman's,H,9,2022-03-06,2022-03-06_Texas Woman's,FX,9.875,0.0403118296798102,0.0403118296798102,9.83468817032019,2022
30663,Texas Woman's,H,11,2022-03-18,2022-03-18_Texas Woman's,FX,9.65,0.0403118296798102,0.0403118296798102,9.60968817032019,2022
31077,Texas Woman's,A,2,2022-01-14,2022-01-14_Arkansas,FX,9.75,0.0403118296798102,0.0403118296798102,9.75,2022
31505,Texas Woman's,A,1,2022-01-07,2022-01-07_Arkansas,FX,9.75,0.0403118296798102,0.0403118296798102,9.75,2022
31505,Texas Woman's,A,2,2022-01-14,2022-01-14_Arkansas,FX,9.775,0.0403118296798102,0.0403118296798102,9.775,2022
31505,Texas Woman's,H,3,2022-01-22,2022-01-22_Texas Woman's,FX,9.85,0.0403118296798102,0.0403118296798102,9.80968817032019,2022
31505,Texas Woman's,H,4,2022-01-30,2022-01-30_Texas Woman's,FX,9.675,0.0403118296798102,0.0403118296798102,9.63468817032019,2022
31505,Texas Woman's,A,5,2022-02-06,2022-02-06_Arkansas,FX,8.7,0.0403118296798102,0.0403118296798102,8.7,2022
31505,Texas Woman's,A,6,2022-02-11,2022-02-11_Alabama,FX,9.675,0.0403118296798102,0.0403118296798102,9.675,2022
31505,Texas Woman's,A,7,2022-02-18,2022-02-18_Boise State,FX,9.85,0.0403118296798102,0.0403118296798102,9.85,2022
31505,Texas Woman's,A,7,2022-02-20,2022-02-20_Arizona State,FX,9.9,0.0403118296798102,0.0403118296798102,9.9,2022
31505,Texas Woman's,H,8,2022-02-25,2022-02-25_Texas Woman's,FX,9.625,0.0403118296798102,0.0403118296798102,9.58468817032019,2022
31505,Texas Woman's,H,9,2022-03-06,2022-03-06_Texas Woman's,FX,9.8,0.0403118296798102,0.0403118296798102,9.75968817032019,2022
31505,Texas Woman's,H,11,2022-03-18,2022-03-18_Texas Woman's,FX,9.8,0.0403118296798102,0.0403118296798102,9.75968817032019,2022
30628,Texas Woman's,A,1,2022-01-07,2022-01-07_Arkansas,FX,9.525,0.0403118296798102,0.0403118296798102,9.525,2022
30628,Texas Woman's,H,4,2022-01-30,2022-01-30_Texas Woman's,FX,9.7,0.0403118296798102,0.0403118296798102,9.65968817032019,2022
30628,Texas Woman's,A,6,2022-02-11,2022-02-11_Alabama,FX,9.6,0.0403118296798102,0.0403118296798102,9.6,2022
30628,Texas Woman's,A,7,2022-02-18,2022-02-18_Boise State,FX,9.775,0.0403118296798102,0.0403118296798102,9.775,2022
30628,Texas Woman's,A,7,2022-02-20,2022-02-20_Arizona State,FX,9.85,0.0403118296798102,0.0403118296798102,9.85,2022
30628,Texas Woman's,H,8,2022-02-25,2022-02-25_Texas Woman's,FX,9.8,0.0403118296798102,0.0403118296798102,9.75968817032019,2022
30628,Texas Woman's,H,9,2022-03-06,2022-03-06_Texas Woman's,FX,9.8,0.0403118296798102,0.0403118296798102,9.75968817032019,2022
30628,Texas Woman's,H,11,2022-03-18,2022-03-18_Texas Woman's,FX,9.875,0.0403118296798102,0.0403118296798102,9.83468817032019,2022
30636,Towson,A,1,2022-01-09,2022-01-09_Central Michigan,FX,9.625,0.0508619367565898,0.0508619367565898,9.625,2022
30636,Towson,H,2,2022-01-14,2022-01-14_Towson,FX,9.725,0.0508619367565898,0.0508619367565898,9.67413806324341,2022
30636,Towson,A,3,2022-01-22,2022-01-22_Arizona,FX,9.775,0.0508619367565898,0.0508619367565898,9.775,2022
30636,Towson,A,4,2022-01-28,2022-01-28_Air Force,FX,9.775,0.0508619367565898,0.0508619367565898,9.775,2022
30636,Towson,H,5,2022-02-02,2022-02-02_Towson,FX,9.775,0.0508619367565898,0.0508619367565898,9.72413806324341,2022
30636,Towson,H,5,2022-02-04,2022-02-04_Towson,FX,9.8,0.0508619367565898,0.0508619367565898,9.74913806324341,2022
30636,Towson,H,6,2022-02-13,2022-02-13_Towson,FX,9.775,0.0508619367565898,0.0508619367565898,9.72413806324341,2022
30636,Towson,H,7,2022-02-19,2022-02-19_Towson,FX,9.8,0.0508619367565898,0.0508619367565898,9.74913806324341,2022
30636,Towson,A,8,2022-02-25,2022-02-25_Air Force,FX,9.75,0.0508619367565898,0.0508619367565898,9.75,2022
30636,Towson,A,8,2022-02-27,2022-02-27_Arizona State,FX,9.8,0.0508619367565898,0.0508619367565898,9.8,2022
30636,Towson,H,10,2022-03-11,2022-03-11_Towson,FX,9.725,0.0508619367565898,0.0508619367565898,9.67413806324341,2022
30636,Towson,A,11,2022-03-19,2022-03-19_Boise State,FX,9.75,0.0508619367565898,0.0508619367565898,9.75,2022
30118,Towson,A,1,2022-01-09,2022-01-09_Central Michigan,FX,8.0,0.0508619367565898,0.0508619367565898,8.0,2022
30118,Towson,A,3,2022-01-22,2022-01-22_Arizona,FX,9.35,0.0508619367565898,0.0508619367565898,9.35,2022
30118,Towson,H,5,2022-02-02,2022-02-02_Towson,FX,9.825,0.0508619367565898,0.0508619367565898,9.77413806324341,2022
30118,Towson,H,5,2022-02-04,2022-02-04_Towson,FX,9.65,0.0508619367565898,0.0508619367565898,9.59913806324341,2022
30118,Towson,H,7,2022-02-19,2022-02-19_Towson,FX,9.775,0.0508619367565898,0.0508619367565898,9.72413806324341,2022
30118,Towson,A,8,2022-02-27,2022-02-27_Arizona State,FX,9.925,0.0508619367565898,0.0508619367565898,9.925,2022
30118,Towson,H,10,2022-03-11,2022-03-11_Towson,FX,9.875,0.0508619367565898,0.0508619367565898,9.82413806324341,2022
30118,Towson,A,11,2022-03-19,2022-03-19_Boise State,FX,9.7,0.0508619367565898,0.0508619367565898,9.7,2022
30638,Towson,A,1,2022-01-09,2022-01-09_Central Michigan,FX,9.8,0.0508619367565898,0.0508619367565898,9.8,2022
30638,Towson,H,2,2022-01-14,2022-01-14_Towson,FX,9.8,0.0508619367565898,0.0508619367565898,9.74913806324341,2022
30638,Towson,A,3,2022-01-22,2022-01-22_Arizona,FX,9.675,0.0508619367565898,0.0508619367565898,9.675,2022
30638,Towson,H,6,2022-02-13,2022-02-13_Towson,FX,9.625,0.0508619367565898,0.0508619367565898,9.57413806324341,2022
